LK;1;5;6;5;6;4;6;6;7;6;7;6;10;7;6;6;5;6;6;6;8;7;8;6;4;12;7;4;7;11;4;7;6;7;8;6;9;8;5;6;10;7;5;7;8;6;10;9;7;8;6;9;7;9;6;6;7;8;14;7;6;11;7;6;7;6;4;6;5;7;9;6;5;12;6;5;6;6;6;9;6;5;7;10;9;6;5;11;6;5;5;5;8;8;8;7;4;9;10;5;8;
PK;1;0.0030772540785067174;0.002352620858330373;0.0031557057211779554;0.0027908359511211924;0.0024747505269105572;0.002871186638397167;0.0031501351903373944;0.0028219380816476595;0.001938586933506536;0.0035921061713464703;0.004560956527691965;0.002863759263943085;0.0028623244302417297;0.0037006893217461983;0.0031343942206136866;0.0023498355929100928;0.002874942526615424;0.0020875564325003333;0.0030814319766371383;0.0038506294435379732;0.0028048044792138124;0.002456182090775353;0.003106077355507501;0.0028684013729768864;0.002137733411056601;0.003395744959216686;0.0027546275006575444;0.0019538636923268626;0.0032300216667099885;0.002634903288576694;0.002413896697576547;0.0022073228455724;0.003044421707340379;0.003557796765487559;0.0038297399528858687;0.002863717062951869;0.0038859516731860767;0.0029589224991360074;0.002821558272726713;0.002965885662686708;0.0026269695022280155;0.002970063560817129;0.002263492364881393;0.0030958647156331376;0.0017951035633708673;0.003775933689084993;0.0017449687858058156;0.002866966539275529;0.0020346785905062175;0.0031431720267866923;0.003010914120314579;
LK;2;7;9;5;8;7;12;7;9;6;9;9;7;7;7;6;10;8;8;7;8;6;7;7;6;6;8;5;8;7;6;11;6;8;6;10;7;9;8;9;5;5;5;5;4;12;5;5;11;6;8;7;8;6;7;7;8;8;7;4;6;7;6;8;7;10;6;5;7;5;7;6;7;8;5;11;6;6;8;7;6;8;7;9;8;7;7;6;7;5;7;7;8;8;7;6;6;4;7;6;9;
PK;2;0.0004655571652992221;0.0007294918495325286;0.00045524698174747484;0.0005227969786978388;0.0007345692515441575;0.0004660032549132744;0.00041929917599485843;0.0004892149515725557;0.0012397181231512322;0.0004555828020187276;0.0005417081709879421;0.0005187671354428048;0.0005066876301634121;0.00043953360039855496;0.0003896417350246644;0.0007562371774042468;0.0004917010240283976;0.0006470053688756954;0.0004662739160274185;0.00045734209926066415;0.0005353676837769746;0.0008879589196210286;0.000416276793553583;0.0005068630586633202;0.0008664513855322838;0.0004206825550227059;0.0005900612778054952;0.0012558675696284947;0.00045034500823575436;0.0005968478546305153;0.0007829674685474012;0.0009551079371430312;0.0003731664927618576;0.00046225910950094804;0.0004548610390476768;0.0004915255955284895;0.00046153734652989715;0.0004291732944182625;0.0003779581969307787;0.00049230249317094;0.0006402288165363846;0.0005459535406857205;0.000791458207942958;0.0004875057767591646;0.001257190801742088;0.0004611012814015541;0.0013515813591784055;0.0006421033953639749;0.0012418082284215667;0.00047338628863798207;0.00043855120079906913;
LK;3;5;8;7;6;7;5;6;8;6;5;6;6;5;5;11;7;8;6;6;6;6;6;6;3;4;6;8;8;5;4;4;5;7;7;6;8;7;7;9;5;8;5;6;4;4;7;6;6;5;7;6;8;6;5;6;4;8;7;5;9;5;6;5;5;7;7;6;7;8;6;5;9;5;7;4;6;5;5;8;7;7;9;5;7;5;5;6;7;8;8;6;6;4;9;5;5;5;7;4;7;
PK;3;0.00036310482992152674;0.00033598450732048337;0.000350712772403447;0.00030020728909857595;0.0003489883187957709;0.0003544456257951637;0.0005812355145123148;0.00041307935696165127;0.0005709811330862138;0.0004644528383341077;0.0002868248827214693;0.00032105309375361687;0.0003103093091617498;0.00044591092216696615;0.0005822281718768404;0.00034830269266259843;0.0003984041875051625;0.00031879075836469765;0.000324684372903382;0.0003724727452360512;0.0003428938642786825;0.0004089702171736145;0.0005201686185499897;0.00033814757697295;0.000399064420077847;0.0005077465504604243;0.0003090950352693298;0.0005784191378036601;0.0003683359033820275;0.0003042217801611581;0.00036061395248821674;0.0004398972653423392;0.0005401787442144298;0.0003796891334256035;0.0003900220040386672;0.0003589633710565053;0.00043308948262609154;0.0003817714053856087;0.0006436298011365058;0.00038745725442939234;0.00029487233289062474;0.00032455971360644155;0.00036452456080334855;0.0003777569143230268;0.000579028583255369;0.00037834327471974663;0.0006225023588105992;0.0003119875926594479;0.0005719437798792539;0.00039812024132879805;0.00042113373264730347;
LK;4;7;6;5;9;7;9;9;8;8;6;5;7;8;10;6;6;10;6;5;7;9;4;5;7;8;7;6;7;6;17;6;6;8;8;7;6;8;12;8;6;6;10;4;6;6;6;8;6;8;6;8;6;8;6;10;4;6;8;8;9;7;7;5;9;6;7;6;7;6;7;6;5;4;10;9;7;6;7;5;10;7;6;5;10;4;7;7;6;5;6;6;7;8;4;6;8;5;7;12;5;
PK;4;0.00025461339114389396;0.0003061811677840972;0.0002847973323325864;0.0002754067987006039;0.0002447366388747049;0.0002557649616004359;0.00029824511621953675;0.00023719908679552148;0.0002877041753334937;0.0002394010290927274;0.00035138786901949513;0.00023254162406017431;0.00033608245076982026;0.00023865657950465993;0.0002933712978226574;0.00028676896053848384;0.00027072374551066693;0.00030807369822126256;0.0003216250071290535;0.0002211045382977599;0.00028983981508926227;0.0002509818729971022;0.000262100925516379;0.00026445825798035883;0.00023977510132599616;0.00025584173296420537;0.0002599915604519539;0.0002914520137284209;0.00029022551934734456;0.00031171103238046105;0.0002757401588470253;0.00025433305934588734;0.000272183564624768;0.00023189023067061524;0.00022787437673924872;0.00022304640220486977;0.00024061541248326248;0.0002348745292720457;0.00032431015742174954;0.00023009773564684654;0.00033238278264235624;0.00024663334315606797;0.0002424183763293635;0.00024456913771738967;0.0002917590991834987;0.0002419119042842462;0.0003136645283123844;0.0002879479688888506;0.00028818923076821893;0.00022570780948221106;0.00022889731068608774;
LK;5;5;5;10;6;5;8;9;9;7;5;7;7;6;6;6;8;5;10;6;9;8;10;5;7;7;7;7;5;9;9;6;6;8;7;6;7;4;5;6;6;5;7;7;6;9;6;8;8;11;9;5;5;5;5;4;9;7;6;5;9;6;10;6;6;5;5;7;7;5;12;7;7;9;8;8;6;7;5;6;6;12;7;4;8;7;7;7;8;7;6;7;5;5;6;8;8;5;8;7;10;
PK;5;0.00017579856777317436;0.0001776154744281425;0.00017499648005168727;0.00016407043343410964;0.00018843624656196366;0.00017964078543104752;0.00017820483093763565;0.0001804703769579763;0.00017774877946600862;0.0001889632962290333;0.00019617670536102415;0.00020653886752968888;0.00019475418295864202;0.00018559184138058164;0.00019772293845053698;0.00017843765384881687;0.00018139271387534824;0.00017383657948512364;0.00018490462249358652;0.00018270175956471764;0.00017223970327368945;0.0001610034393156642;0.00017622263807568316;0.00017681530557680256;0.00017425361393042633;0.00018809084993548597;0.00019343272105067365;0.00017626357397215452;0.00017157870894537132;0.00017969936740789126;0.00017724897023004672;0.0001921223961145395;0.00016594261107429525;0.00018767573436033038;0.0001886406626699869;0.00019931879878954038;0.00016508359687177757;0.00019051987616737842;0.00018483324804909548;0.00018555090548411023;0.0001857261622908785;0.00018491933383138094;0.00016708050107152456;0.00017042317286776966;0.00017679829911981256;0.00019583898421513495;0.00017859308233073183;0.00017458301997234484;0.00019429647599120183;0.0002134819793452728;0.00020102339510354603;
